0.131822,-0.086373,-0.019800,-0.088202,-0.230349,-0.075716,0.132649,-0.153852,-0.277865,0.229632,0.222482,0.008528,-0.113184,-0.109570,0.151139,0.150927,-0.014494,0.123126,0.076537,-0.052154,0.040401,-0.161050,-0.041327,0.152638,-0.054698,-0.100779,0.034402,0.336886,-0.005867,-0.053292,-0.239032,-0.067706,-0.138174,0.021599,-0.089057,-0.263959,0.087415,0.064825,-0.268707,0.134482,-0.037496,-0.125674,-0.030546,0.064408,-0.109668,0.024361,0.049175,0.084294,-0.088631,0.266415,-0.195707,0.124784,0.486455,-0.419025,-0.115134,0.075632,0.004172,0.243976,-0.060357,-0.121920,-0.063872,-0.049477,0.027173,0.023115,-0.063909,-0.353032,-0.137327,0.061563,-0.147968,0.108799,0.073037,-0.054180,0.025754,0.388829,0.195288,0.086875,-0.090734,-0.537102,-0.174721,0.321092,-0.015419,0.115812,-0.106119,-0.062871,-0.170895,0.045695,-0.057307,-0.147142,0.223268,-0.059416,0.511640,-0.112890,0.054753,0.270787,0.001172,-0.098375,0.016179,-0.029462,-0.365741,0.257264,0.192444,0.001249,-0.024822,0.048125,-0.145279,-0.042047,0.132088,0.216886,0.107501,-0.079777,-0.076625,-0.030879,0.204378,0.295021,-0.050790,0.096612,-0.151650,-0.060077,-0.118299,-0.146105,0.090535,-0.067988,0.059554,-0.241914,0.059973,0.088949,-0.023831,0.271275,0.072669,-0.110405,0.022181,0.021049,0.002481,-0.120161,-0.010737,0.073439,0.105803,-0.205340,0.248961,0.075655,-0.033722,-0.039786,-0.073100,0.020581,-0.176414,-0.247900,-0.110388,0.234395,0.056811,0.260267,-0.051132,-0.123995,0.066714,0.118169,-0.077600,0.011052,-0.117193,0.152079,-0.098907,0.136821,-0.301981,-0.008411,0.050540,0.353154,0.230924,-0.418675,0.039352,0.093339,0.040488,0.190967,-0.175238,-0.168420,0.025864,-0.166906,0.116310,0.008595,0.055744,0.125760,0.124190,0.154654,0.066552,0.112874,-0.039444,0.054848,-0.060502,-0.215129,0.168473,-0.032172,0.171219,-0.117833,-0.109755,0.085673,0.039142,0.031129,0.045055,-0.163067,0.215269,0.052912,0.072732,0.064289,0.140576,0.009305,-0.129423,-0.023025,0.024558,-0.014647,0.205715,-0.326957,0.099363,-0.291015,0.009675,0.197903,0.156694,0.037683,-0.075582,0.221752,0.024010,-0.063030,-0.064654,-0.034409,0.112459,0.038956,-0.011830,0.099365,-0.003322,-0.216025,-0.012577,-0.211638,-0.038067,-0.064504,0.005846,-0.135420,-0.096549,-0.021925,0.026565,0.036288,0.049002,-0.046078,0.098934,0.064163,0.077053,-0.144526,-0.125744,-0.108795,0.097635,0.069806,-0.075871,-0.050968,0.272994,-0.187049,0.265168,-0.147948,0.071178
-0.512540,-0.191260,-0.146468,-0.136175,0.098710,-0.505082,-0.019676,-0.104034,0.017343,-0.108343,0.089154,-0.121666,0.200440,0.191877,-0.231388,-0.259632,-0.111963,0.137697,-0.092746,0.083233,0.055855,0.234909,0.203532,0.164602,0.121310,0.004615,-0.118863,-0.308342,0.128884,-0.106094,0.051415,0.145138,-0.209818,-0.008133,0.167396,-0.086412,0.002063,0.063501,0.282985,0.067792,0.203237,-0.092899,-0.224459,-0.072249,0.100512,0.303067,0.095639,-0.035157,0.079773,0.172201,0.177614,-0.125880,-0.196038,0.206135,-0.439469,-0.163716,-0.057683,0.229860,-0.044645,-0.056202,-0.092398,0.267749,0.143912,0.186181,0.223752,-0.075721,0.050910,0.101152,-0.031696,0.053041,0.030550,0.060163,0.246851,-0.087298,-0.038777,0.115511,0.127626,-0.139078,0.247424,0.183589,-0.071977,0.064164,0.041040,0.234404,0.112786,-0.001742,0.007595,0.018854,-0.269585,0.057144,-0.246516,-0.260837,-0.051018,-0.244229,-0.052138,0.104610,0.199739,0.081985,0.081400,-0.091474,-0.245777,-0.048377,0.150191,0.007576,0.160795,0.056041,-0.198307,0.023265,-0.110856,-0.269789,0.188727,-0.318741,0.126745,-0.003009,-0.070775,-0.122534,0.041245,-0.009602,0.403758,0.395043,0.227772,0.014600,0.083939,-0.037030,-0.091006,-0.123868,0.034420,-0.104837,0.040147,0.121532,0.094538,-0.137194,-0.090524,-0.111508,-0.167089,-0.121982,0.120144,0.075612,-0.055791,-0.043178,-0.004573,-0.147019,0.165211,0.001241,0.073064,-0.144319,0.057037,-0.135671,-0.041390,-0.004843,-0.088511,0.138677,-0.024958,-0.221485,-0.105554,-0.132189,0.061700,0.041412,0.107794,-0.170780,0.005969,-0.148241,0.020913,0.030151,-0.162310,0.083321,0.143431,0.051407,0.004901,-0.004265,0.238963,0.087966,0.123062,-0.149159,0.131987,-0.102008,0.062387,0.016970,-0.101574,-0.016808,0.081371,-0.043200,-0.027373,-0.293023,0.142659,0.425543,-0.024542,-0.070979,-0.042516,0.430404,0.134793,0.073857,-0.084407,-0.009263,0.161342,0.016666,-0.256165,0.076188,-0.060669,-0.172976,0.002331,-0.132464,-0.066262,-0.022679,-0.062017,0.269757,0.189517,0.061046,-0.309922,0.484649,0.255297,0.091636,0.298350,-0.154968,0.118569,-0.114441,0.066394,-0.064826,-0.262173,-0.032671,-0.094314,-0.095745,0.077291,0.006926,0.033078,0.210018,0.072178,0.223319,-0.342365,-0.085764,0.233402,0.188051,0.139842,0.034759,-0.033421,-0.098439,-0.032933,0.061196,0.232967,0.111599,0.128406,-0.076600,-0.085516,-0.004902,-0.122029,-0.002129,-0.034622,-0.028584,0.231470,0.028554,-0.056625,-0.269854,-0.012786
-0.541981,-0.033852,-0.589685,0.044636,0.215687,-0.662417,0.288295,0.089601,-0.076222,-0.739400,0.163745,0.012519,0.051530,0.194349,-0.808530,0.298063,-0.006876,0.071861,0.174306,-0.036269,-0.576922,0.225462,0.093918,-0.027996,0.156938,0.108294,0.166871,-0.288720,-0.043336,0.080865,0.121064,0.271109,0.009264,-0.026060,-0.068914,-0.591462,0.296295,0.290446,0.234728,0.084628,-0.098667,0.242124,-0.345597,0.280105,-0.472126,-0.104996,0.034439,0.281516,0.130812,0.366468,0.286890,-0.097842,-0.079975,0.088424,-0.413420,-0.130373,-0.062782,0.029297,0.102128,0.221499,0.226597,-0.012724,-0.030240,0.074954,0.176946,0.003770,-0.081884,0.153736,-0.233015,-0.135854,-0.238451,-0.071769,-0.259976,-0.056499,0.314777,0.038899,0.300840,0.049711,0.169044,0.177934,0.193162,0.063218,-0.067544,0.215457,0.337160,0.027150,-0.102611,-0.035786,-0.282492,0.249929,-0.601842,-0.249031,-0.081303,-0.147488,-0.059178,0.043647,0.098830,0.265402,0.356839,-0.299370,-0.005090,0.184159,-0.166433,-0.034954,-0.234942,-0.080878,-0.005450,-0.011384,-0.154485,0.306483,0.026857,-0.138446,0.157018,-0.039129,-0.078643,-0.288331,0.254331,-0.131735,0.319946,-0.107302,0.176545,0.254751,0.005228,0.047007,0.324685,0.094025,-0.134423,-0.211418,-0.093418,0.282070,0.256679,-0.009555,-0.123695,-0.058794,-0.053291,-0.306857,0.131046,-0.012909,0.191842,-0.238452,0.145797,-0.045642,0.010468,-0.128110,0.075508,-0.067407,0.178128,0.223428,-0.045727,-0.186333,-0.176764,0.353470,-0.206952,-0.184255,0.057762,0.174800,-0.199950,-0.176823,-0.389211,-0.328256,0.181379,0.021063,-0.008233,-0.199809,0.051615,0.032758,0.166143,0.060611,-0.104687,0.201055,0.305418,0.058903,-0.244426,-0.096363,0.039323,-0.152382,-0.271241,-0.064545,-0.035970,0.072816,-0.033040,-0.148164,-0.141557,-0.461589,0.240375,0.537628,-0.124356,0.058956,0.148451,0.415889,0.083132,-0.132542,-0.025646,-0.005529,-0.028653,-0.014344,-0.140604,-0.000014,-0.254632,-0.102881,-0.303925,0.032202,0.211337,-0.011183,0.105462,-0.158540,-0.286639,0.328242,0.327768,0.240792,-0.062066,-0.034544,-0.111679,0.008894,0.031084,-0.182189,0.034078,-0.026246,0.017194,-0.281054,-0.248738,0.054759,0.183885,0.114915,-0.023707,0.021640,0.067802,0.120843,0.291697,0.217738,0.087957,-0.023787,0.022799,0.080160,0.040777,0.003826,0.009825,0.365513,0.031988,-0.008009,-0.053358,-0.073327,-0.143522,0.127899,-0.097791,-0.295452,-0.121603,0.027056,-0.078504,-0.165284,-0.018354,-0.136736,0.139118
0.376628,0.067691,0.579728,-0.050029,-0.175459,0.349265,-0.206057,0.034749,-0.151009,0.531265,-0.055979,0.019771,0.210748,0.200581,0.431746,-0.208000,0.180045,-0.055325,-0.053405,-0.188498,0.138269,-0.049183,-0.072095,0.077328,-0.281703,-0.044104,-0.093758,0.546099,-0.066669,-0.011704,0.218201,-0.032488,-0.170023,-0.179902,0.105562,0.715953,0.063101,-0.011921,0.218652,0.085168,-0.025537,0.099235,-0.155198,0.139145,0.494749,-0.146189,-0.279222,0.025104,0.130796,-0.056641,0.012338,-0.188675,-0.149413,-0.255449,0.377232,-0.013276,-0.084560,-0.193019,-0.380905,-0.218610,-0.074802,0.344236,0.155546,0.236463,-0.310018,0.195206,0.115737,0.085014,0.063694,-0.061758,-0.123067,0.155759,-0.096152,-0.014397,-0.264340,0.198546,-0.315621,-0.030599,0.023026,-0.186678,0.054585,-0.170756,0.044012,-0.148633,-0.126258,-0.039600,0.020405,-0.042147,0.173027,0.058691,-0.091235,-0.252796,-0.473946,-0.111700,-0.060175,0.029531,-0.040398,0.148917,-0.118824,-0.134538,-0.133254,0.016121,0.163127,-0.187098,0.790648,-0.033781,-0.409264,0.032985,-0.125156,0.257901,0.166787,-0.270644,-0.078199,0.057737,-0.251152,0.079763,0.072166,0.272548,0.133545,0.421426,-0.043669,0.245964,-0.075392,0.082065,-0.197641,0.073035,-0.334004,-0.284557,-0.137309,0.145742,-0.241005,0.256775,0.082746,-0.014625,0.036361,0.286943,0.177283,0.329938,0.112958,-0.083813,0.070832,0.087312,0.045403,0.006278,-0.108463,0.010637,0.076644,-0.089044,0.102148,-0.078227,-0.163810,-0.094727,0.040970,-0.067088,-0.057002,-0.032890,0.276535,0.039746,-0.048444,-0.074751,-0.124917,0.065381,0.141627,0.373835,-0.394897,-0.285018,0.192109,0.112269,0.189294,0.113786,-0.230982,0.078917,0.085073,-0.026927,-0.011490,-0.257749,-0.131037,0.122531,-0.208110,-0.112546,0.125091,-0.166945,0.244992,-0.139478,-0.092840,0.116088,-0.016601,-0.058956,0.238914,0.370718,0.126333,-0.026177,-0.114784,0.078273,-0.093737,0.109945,-0.094464,0.026744,-0.118728,0.078017,0.181392,0.013137,0.155031,0.050374,-0.084490,-0.107048,-0.150965,-0.170909,-0.003887,0.234754,0.154725,0.052223,-0.184810,0.001263,0.030751,-0.047577,0.023044,-0.191924,-0.012126,0.159175,0.126187,-0.018995,0.132395,0.022909,-0.024886,0.165357,-0.230898,-0.009988,-0.085132,-0.242127,-0.006954,-0.050703,-0.186935,-0.162243,0.115472,0.058566,0.266877,-0.093488,-0.013323,-0.041090,0.178324,-0.151634,0.005544,0.232283,0.003087,-0.275517,0.004828,-0.245494,0.040281,-0.087713,0.018670,0.063873,0.207048
-0.147448,-0.107999,-0.438065,0.046049,-0.130423,-0.443028,0.019176,0.130611,0.111279,-0.368048,-0.072489,0.060786,0.051877,0.254685,-0.343411,0.041034,-0.016010,-0.076778,0.106721,-0.065338,-0.326373,-0.001954,0.012460,-0.007419,-0.234175,0.001030,0.002537,-0.407017,0.231995,-0.017259,0.085871,0.271047,0.216903,-0.041250,0.127866,-0.596733,0.014028,-0.015123,-0.213738,-0.045296,0.057948,0.072174,0.091599,-0.142187,-0.690182,0.089473,0.377708,0.197165,0.129867,-0.049190,0.250516,0.145062,0.074229,0.099524,-0.564090,0.170767,0.038631,0.174624,0.129225,0.182361,0.004759,-0.059484,0.023746,-0.105933,0.105773,-0.196538,-0.138353,-0.022868,-0.174167,-0.042724,0.128059,-0.263850,0.146358,-0.211888,0.189487,-0.489730,0.118322,0.071131,-0.020806,-0.101931,-0.009375,-0.043029,-0.136233,-0.021338,0.146353,-0.085674,0.239533,-0.031665,0.013604,0.289245,-0.019765,-0.014039,0.218032,0.414193,0.003999,0.113201,0.226793,0.261279,-0.396952,0.162060,0.482394,0.247127,0.030768,-0.053433,-0.829374,-0.055587,0.178773,0.132046,-0.099797,0.049895,0.162730,0.243470,0.187819,0.157507,-0.019321,-0.079291,0.035735,0.203617,-0.352177,-0.496008,0.201813,-0.036607,-0.250395,0.128667,0.043081,0.055066,0.231106,0.338139,0.030337,-0.159387,-0.206360,-0.118069,-0.011874,0.020971,0.160247,-0.180873,0.094851,0.185730,0.137285,-0.090311,-0.187736,-0.059538,0.125682,-0.055657,-0.004105,0.061985,-0.014641,0.093187,-0.171422,-0.006265,-0.073448,-0.039856,-0.175674,-0.248856,-0.058507,0.195136,-0.252852,0.299944,-0.023816,0.080548,-0.192865,-0.224161,0.053755,-0.011458,-0.153133,-0.183579,-0.017086,-0.273105,0.009551,0.037789,0.568496,0.032742,-0.049438,0.154273,0.219094,-0.191748,0.088251,-0.004860,0.126859,0.306061,-0.268716,-0.149687,0.208843,-0.083480,-0.109895,-0.006624,-0.044048,0.102890,-0.233637,-0.121285,-0.077903,0.041134,0.085572,-0.241606,-0.194938,-0.007688,-0.321789,0.201924,0.106323,-0.105686,-0.186169,0.087512,-0.024201,-0.044778,-0.298011,0.008892,-0.092764,0.589664,-0.134757,0.604560,-0.177418,0.145069,-0.254857,0.043589,-0.142758,0.014541,-0.032853,0.091725,0.166906,-0.314207,-0.227614,0.141729,-0.017348,-0.226279,-0.045416,-0.319271,0.033458,0.152660,0.281715,0.194076,0.100590,0.146800,-0.067280,-0.055632,0.041467,0.122485,0.064686,-0.178085,0.024050,-0.155149,0.107531,0.044212,-0.021970,0.059857,0.210883,0.268185,0.102245,0.019251,-0.109388,-0.059978,-0.104862,0.171372,-0.339104
0.404554,-0.120945,0.643014,0.124038,-0.271154,0.453456,-0.100760,0.074628,0.010915,0.532779,-0.034318,-0.024783,-0.076771,-0.002112,0.616110,-0.263145,0.084943,-0.361936,-0.094514,-0.014156,0.577233,-0.059194,-0.058407,0.054365,-0.125095,-0.066906,-0.133713,0.427060,-0.229532,0.278929,0.077646,-0.016391,-0.108376,0.108142,0.152396,0.642821,-0.019785,-0.174533,-0.210010,-0.244968,0.108145,0.195200,-0.031472,0.003358,0.453600,0.072351,0.119915,-0.106933,0.002582,0.102487,-0.177087,-0.132069,-0.080308,-0.009972,0.608729,-0.023885,-0.124336,0.028827,-0.055766,0.053361,-0.195585,-0.001165,-0.060945,-0.051487,-0.075527,0.829824,-0.107309,0.111072,-0.083615,-0.037551,-0.366778,0.117157,-0.206181,-0.034524,-0.256256,-0.161018,0.149005,0.709993,-0.066379,-0.103665,0.061173,-0.197270,0.226821,-0.007711,-0.004108,-0.369459,-0.037096,0.109487,-0.051582,0.301933,0.380411,-0.090483,-0.080741,-0.124117,0.069312,0.089571,-0.162163,0.076246,-0.209000,-0.090594,-0.038759,-0.148398,-0.229742,0.004018,0.832613,-0.040458,-0.042921,-0.032973,-0.013216,-0.110587,0.056248,-0.007106,-0.212424,0.126015,-0.082326,0.047480,-0.129465,0.080897,0.175304,0.787141,0.050373,0.115746,0.122610,0.125046,0.005514,0.001613,-0.171491,0.062971,0.165598,0.201552,-0.227578,-0.157351,-0.018540,-0.168627,-0.166414,0.343679,0.027253,0.147058,0.203746,-0.004836,-0.123314,0.072338,0.288808,0.012090,-0.017999,-0.374662,-0.028338,0.326713,-0.080415,-0.163207,-0.265943,-0.062124,0.444316,0.128140,-0.158146,0.079291,-0.067037,-0.127036,0.097820,0.044294,0.372044,-0.116801,-0.285740,-0.217081,0.331106,0.071829,-0.107051,-0.279469,-0.125691,-0.185034,0.712093,0.384330,0.050378,0.216793,0.024772,-0.022559,0.021248,-0.229002,0.052511,-0.019464,0.081851,-0.110388,-0.323808,-0.155651,-0.033803,0.283362,-0.141836,0.002164,-0.280087,0.463947,0.085943,-0.267438,-0.389979,0.199687,-0.226922,0.100375,0.011086,-0.195005,0.037034,0.249578,-0.010983,-0.232455,0.094822,0.115265,0.152274,-0.024923,0.184267,-0.069377,0.031384,0.436471,-0.021149,-0.208021,0.179510,-0.043278,0.060856,0.125485,-0.020881,-0.139297,0.039544,0.079058,-0.010623,-0.125645,-0.117652,0.148016,-0.057683,0.235517,-0.154680,0.026361,-0.026205,-0.087028,0.299814,0.011185,0.104855,-0.030579,-0.005414,-0.016171,-0.119553,0.099006,-0.165421,0.135758,0.052972,0.158564,0.267112,-0.084467,-0.042006,-0.197303,0.073983,-0.116865,0.054846,-0.178029,-0.208153,-0.026901,0.299982
-0.389211,0.149213,-0.198270,0.001348,0.378577,-0.850062,0.283950,0.117182,-0.141440,-0.392430,-0.133884,0.169581,0.023889,0.148758,-0.291358,0.029973,0.129112,0.171554,0.057512,0.467365,-0.379135,0.220519,0.033131,0.010066,0.163768,-0.037225,-0.210644,-0.206604,0.012577,0.207851,0.056113,-0.053366,-0.055930,-0.162302,0.149859,-0.212660,-0.024065,0.042894,0.169929,0.192616,-0.069364,0.010736,-0.080598,-0.074622,-0.082969,0.321418,-0.083337,0.166999,0.028003,-0.053816,-0.038286,-0.014780,0.033066,0.037567,-0.466537,0.192813,0.111195,-0.107914,0.043292,0.141304,0.062764,-0.081515,-0.155829,-0.162570,0.012763,-0.067555,-0.261010,-0.264547,0.127374,-0.005851,0.012527,-0.051924,-0.077879,0.158673,0.037239,-0.103082,0.368341,0.237393,0.240962,-0.112215,0.113636,0.003195,-0.034031,0.210875,0.269571,-0.098684,0.071182,0.128042,-0.078262,0.225424,-0.498818,-0.013117,-0.042656,-0.269577,-0.149535,-0.068563,0.135260,0.223115,0.138351,-0.034347,-0.082548,-0.098376,-0.259565,-0.213406,0.161519,-0.041880,-0.146887,-0.060859,0.036412,0.135026,0.064396,-0.171680,0.037349,-0.172779,-0.094703,-0.076060,0.032360,0.026190,0.309539,0.066565,0.191680,-0.118176,-0.005105,0.056445,0.195449,0.094955,0.173198,-0.123040,-0.063197,-0.137657,0.267566,-0.030363,-0.001675,-0.342658,0.084808,-0.287331,0.070242,-0.026948,-0.221516,0.070872,0.120775,-0.125980,-0.011229,0.052102,0.112235,0.081207,0.244172,0.048539,-0.160386,-0.089683,-0.215538,0.099090,-0.091187,-0.094318,-0.048731,0.381254,-0.170474,-0.076438,-0.144900,-0.368213,0.278532,0.220874,-0.148051,-0.320515,0.124250,0.313241,0.042747,-0.093365,-0.057396,0.061831,0.259652,-0.413735,-0.099716,-0.189270,-0.076665,0.002416,0.032146,-0.074478,-0.227320,-0.156357,0.301817,0.170124,0.088017,-0.213506,0.300369,0.248332,0.253737,0.155337,-0.094804,-0.008876,-0.020309,0.027461,-0.200056,-0.063539,-0.247716,-0.181080,0.199495,-0.061841,-0.071089,-0.057777,-0.272130,0.065797,-0.053988,0.113573,-0.066220,-0.079065,0.158071,0.324023,0.081634,0.043887,-0.295704,0.142442,0.169004,-0.080748,-0.192265,-0.180682,-0.152041,0.050859,0.133449,0.210100,-0.137343,-0.241775,-0.168936,0.211146,0.220312,0.109556,0.054892,0.026085,0.491511,0.320607,-0.157204,0.114421,-0.099216,0.451183,0.013371,0.049950,0.227021,0.283662,-0.064562,-0.050888,0.102794,-0.048338,-0.101358,0.105616,-0.033725,-0.137175,-0.038660,-0.146234,-0.064049,-0.068999,-0.177035,-0.095232,-0.244971
0.022964,0.218743,0.079598,0.113558,0.226995,0.531840,-0.073115,-0.024181,0.034833,0.222465,0.073452,-0.015206,0.228486,-0.285254,0.279808,0.183422,-0.017703,-0.272732,-0.140523,-0.141917,0.071912,-0.016167,-0.240541,-0.030531,-0.114307,-0.036215,-0.259670,0.074138,-0.182658,0.240743,-0.172472,-0.096134,0.071833,0.022805,-0.210391,0.367733,-0.126813,0.017196,0.090643,-0.058559,-0.036046,-0.247997,-0.239962,0.284820,0.386424,-0.244807,0.084720,-0.056640,0.239655,0.023369,0.388321,0.118445,-0.262566,0.021591,0.286635,-0.044497,0.031879,0.122384,0.114460,0.028560,0.091154,0.042885,-0.463356,0.166333,-0.030529,0.150081,-0.135089,0.167291,-0.187713,-0.023950,-0.153627,0.027239,-0.123297,-0.101633,-0.024647,-0.279758,-0.152802,0.217701,-0.124884,-0.191073,-0.037121,-0.011997,-0.009262,0.309149,0.446523,-0.030354,0.176856,-0.039989,-0.042697,0.257391,0.074165,0.184721,-0.168500,-0.160960,0.097284,0.163928,-0.080953,0.017332,0.504526,0.019764,-0.059869,-0.154050,-0.065710,-0.372609,0.484794,0.052116,-0.058877,-0.169390,0.065033,-0.066150,-0.104077,0.129366,0.026829,-0.258492,-0.087673,0.104708,-0.246337,0.230587,0.516567,0.583976,0.014785,0.169056,-0.054875,0.140832,-0.124252,0.037220,0.233944,-0.256150,-0.070333,-0.111414,-0.075204,-0.029222,0.039829,-0.183883,-0.082219,0.357295,0.254966,-0.049523,0.082962,-0.146492,-0.108308,0.099701,0.060658,-0.078082,-0.100384,-0.133818,-0.023768,0.207042,-0.059961,-0.269751,-0.256907,-0.042425,0.086676,-0.052884,0.043450,0.008436,-0.086133,-0.031931,0.097038,-0.068882,-0.201774,0.009219,-0.261332,0.057203,0.714627,0.072169,-0.230273,-0.362028,-0.186120,0.243485,0.606232,0.079513,-0.029399,-0.021325,-0.009536,0.062535,-0.074085,0.069366,-0.354154,-0.304895,-0.124209,0.154848,-0.047445,-0.210643,-0.022003,0.047250,-0.233634,0.021053,0.015336,0.439321,-0.110218,-0.242061,-0.062925,-0.228385,-0.073149,-0.007449,0.084367,-0.021771,-0.074888,0.110667,-0.068510,0.097957,-0.154154,0.025695,-0.187240,0.012974,-0.034207,-0.416212,0.411534,0.319092,-0.012822,-0.128262,0.033087,0.225047,-0.056687,-0.061609,-0.207293,0.230362,0.038025,0.076477,-0.136782,0.123140,-0.409021,-0.296470,-0.054497,0.153320,-0.016678,-0.059962,0.201711,0.439605,0.428058,-0.071489,-0.092028,-0.109233,0.039043,0.228049,-0.008566,-0.019382,0.486440,0.136686,0.015518,0.120815,-0.321323,-0.100430,-0.095375,-0.189425,0.145822,-0.076768,-0.226296,-0.093585,0.048929,-0.327711,0.373073
0.716067,0.053099,0.574814,0.031125,-0.120520,0.101902,0.214620,-0.164834,-0.180020,0.394869,0.172321,-0.322174,0.188254,0.007270,0.430040,-0.208503,0.018034,-0.091593,0.052762,0.134978,0.432728,-0.257662,-0.192098,-0.042290,-0.137966,-0.254906,0.097112,0.473733,0.001516,-0.171103,0.089602,0.229009,-0.228599,0.220479,0.064879,0.331629,0.223379,-0.007838,-0.087406,0.019640,0.086045,-0.163726,-0.080095,-0.238731,0.552565,-0.020654,-0.206194,-0.238155,0.079153,-0.190546,0.095068,-0.060135,-0.152624,-0.135918,0.426023,0.057653,0.173888,0.067707,0.039048,0.057117,0.083787,-0.287714,-0.158549,-0.173097,0.019809,0.753774,-0.166131,0.350225,-0.117458,-0.032537,-0.052407,-0.105919,0.093459,-0.017659,-0.016724,0.039485,0.178874,0.827040,-0.363352,-0.072573,0.264497,0.037289,-0.007668,-0.096297,-0.044879,0.038196,-0.121395,0.046046,0.038360,-0.072926,0.671998,-0.062612,0.175497,0.037059,0.143412,0.170528,-0.038839,0.014140,-0.309877,0.114065,0.160487,-0.286886,-0.284762,-0.048556,0.260757,-0.016751,0.059589,-0.006575,-0.290620,0.146624,0.068057,0.175150,0.159633,-0.253276,0.141997,0.044438,-0.110105,-0.129685,-0.089594,0.213558,-0.121688,0.088310,0.041986,0.196889,-0.057805,-0.006637,-0.198610,0.046406,-0.097490,0.004217,-0.056897,-0.068302,-0.047904,0.251678,-0.072433,0.408124,-0.151245,0.166435,0.016247,-0.084310,0.069473,-0.097757,-0.008767,0.128872,0.131916,-0.135625,-0.008914,-0.019611,0.036826,0.020388,0.144297,0.034977,0.221913,0.144412,-0.023157,0.012472,0.039560,-0.162291,-0.265693,0.084491,0.173723,0.052163,0.082379,-0.293402,-0.022159,0.035082,-0.022132,0.016399,-0.016945,-0.224601,0.387256,-0.058589,-0.136726,-0.075383,-0.043749,-0.064749,0.039458,0.155708,0.071328,-0.070683,-0.111452,0.040204,-0.182927,0.037785,-0.094650,-0.271132,0.173003,0.083509,0.017225,0.337430,-0.084805,-0.037811,0.153430,-0.003509,-0.031834,0.119328,0.119337,-0.079308,0.254544,-0.003227,-0.038543,-0.269041,0.055178,-0.071759,0.199604,-0.358568,-0.015182,-0.057390,-0.016414,0.166397,-0.028912,-0.166754,0.191130,-0.148793,0.010469,-0.104067,0.239739,-0.125030,0.080600,0.115939,-0.275490,0.111231,-0.128796,-0.022415,0.107789,0.020034,0.026626,-0.000601,-0.127405,-0.014107,0.102379,-0.070004,0.064610,-0.140302,-0.017429,0.220107,-0.011316,0.031399,-0.051265,-0.011884,0.020938,0.095661,-0.115136,-0.045588,0.150942,-0.044145,-0.105777,-0.108808,-0.049814,0.230997,0.103826,0.085054,-0.017002
0.581637,0.042304,0.473865,0.021433,-0.253207,0.262877,-0.036612,-0.018348,-0.054066,0.378197,-0.165122,-0.078291,-0.047604,0.150369,0.583688,0.006382,-0.022560,-0.062507,-0.053285,-0.215249,0.458382,-0.052470,-0.136183,0.158432,0.162409,-0.246357,-0.143932,0.273433,0.010616,-0.034161,0.170114,0.050123,0.073878,0.048352,-0.143158,-0.078470,-0.183581,-0.155273,-0.175691,0.049246,-0.152931,0.194535,0.275379,-0.516402,0.122938,0.110552,0.036793,-0.076874,-0.279027,0.006514,0.039313,0.038332,0.203385,0.182633,0.235947,-0.198990,-0.122366,0.029635,-0.142001,-0.212571,-0.005165,0.041805,0.023195,-0.127958,-0.257509,-0.069140,0.181325,0.181662,-0.052050,0.079681,0.069572,-0.013388,0.082236,0.020806,-0.047382,0.141499,0.033357,-0.141437,-0.244605,-0.033796,0.001130,-0.155734,-0.176047,0.065990,-0.024812,-0.006581,-0.062389,-0.111243,0.395897,-0.300613,0.606322,-0.082198,0.230688,0.079184,0.173328,0.244250,-0.125234,-0.094935,-0.302829,0.217737,0.327998,0.210638,-0.107834,0.039455,-0.307916,0.092536,0.083221,0.102806,0.095699,0.030155,0.073306,0.047345,-0.006718,0.008698,0.068735,-0.049589,-0.227342,0.142233,-0.702689,-0.105266,-0.111674,-0.118366,-0.198269,-0.147901,-0.140691,-0.104338,0.014834,0.214988,0.059018,-0.230290,0.217809,0.245115,-0.047958,0.214203,0.202996,0.374088,-0.141650,-0.062350,-0.211378,-0.127014,0.114046,-0.152883,0.006320,0.110042,-0.131529,-0.007394,-0.044215,0.103399,0.112932,-0.057128,0.153117,-0.181667,0.167826,-0.014709,0.081939,0.101933,0.012116,0.310461,0.109083,-0.063674,-0.056345,0.126136,0.063099,0.074327,-0.339674,-0.263687,0.016191,0.255854,0.045350,-0.028668,-0.160649,-0.033675,-0.004602,0.040230,0.042634,0.072518,-0.067654,-0.009718,0.152367,-0.016594,-0.256003,-0.032998,-0.035243,0.294353,-0.119486,-0.309342,0.029675,0.072125,0.074594,0.088155,0.128205,0.016701,0.059678,-0.191874,0.173546,0.008049,0.079000,0.055175,-0.112914,0.013942,0.201812,-0.010744,-0.134875,-0.012825,0.068807,-0.107722,0.155757,-0.201279,-0.109908,0.098610,0.180771,-0.087669,0.103347,-0.177327,-0.197952,-0.094448,-0.105116,0.083975,0.146228,0.126892,0.311430,0.036849,-0.382238,0.327071,-0.064644,-0.189081,0.100005,-0.179648,-0.094772,-0.057961,0.180187,-0.134211,0.009266,-0.078440,0.085108,-0.042000,-0.012162,-0.100346,0.046172,0.098498,-0.139299,-0.297757,0.264376,0.100536,0.089524,-0.006468,-0.268080,0.025641,0.102939,-0.043078,-0.152072,0.143216,0.256109
